公司或商業登記名稱,公司統一編號,業者地址,食品業者登錄字號,登錄項目
二十一世紀生活事業股份有限公司,89627033,台北市信義區市府路45號B1,A-189627033-00306-5,餐飲場所
二十一世紀生活事業股份有限公司,89627033,台北市信義區信義路五段7號35樓,A-189627033-00324-5,餐飲場所
二十一世紀生活事業股份有限公司,89627033,台北市信義區忠孝東路五段68號24樓,A-189627033-00345-8,餐飲場所
二十一世紀生活事業股份有限公司,89627033,台北市信義區信安街200號1樓,A-189627033-00361-6,餐飲場所
二十一世紀生活事業股份有限公司,89627033,台北市信義區市府路45號B1,A-189627033-00370-6,餐飲場所
二十一世紀生活事業股份有限公司,89627033,台北市信義區松高路11號B1 08-1,A-189627033-00413-4,餐飲場所
逸國際餐食股份有限公司,95434821,台北市信義區忠孝東路四段515號(臺北大巨蛋D區1F),A-195434821-00001-5,餐飲場所
數匯智控山海豆花股份有限公司,95435883,台北市信義區110台北市信義區松壽路11號B2,A-195435883-00003-6,餐飲場所
梣安餐飲有限公司,95435933,台北市信義區忠孝東路五段8號7樓,A-195435933-00002-1,餐飲場所
軒寓閣樓府旺股份有限公司,95450390,台北市信義區松高路16號B2,A-195450390-00001-4,餐飲場所
極致餐飲股份有限公司,95451145,台北市信義區松仁路89號2樓,A-195451145-00001-3,餐飲場所
高偲酌有限公司,95452101,台北市信義區嘉興街36號,A-195452101-00001-6,餐飲場所
姸生國際有限公司,95456964,台北市信義區松高路11號,A-195456964-00005-1,餐飲場所
富士南山餐飲有限公司,95463634,台北市信義區松智路17號5樓,A-195463634-00001-9,餐飲場所
品豐餐飲股份有限公司,95470543,台北市信義區忠孝東路5段372巷27弄75之2號1樓,A-195470543-00001-6,餐飲場所
貿邦股份有限公司,95472578,台北市信義區通化街57巷8-1號,A-195472578-00003-8,餐飲場所
信義時光餐飲企業有限公司,95475126,台北市信義區松壽路,A-195475126-00001-8,餐飲場所
加一國際股份有限公司,95485237,台北市信義區松智路17號B2,A-195485237-00002-3,餐飲場所
城市光韻股份有限公司,95493594,台北市信義區松高路77號33樓,A-195493594-00001-7,餐飲場所
極味鮮股份有限公司,96109801,台北市信義區松壽路11號,A-196109801-00001-3,餐飲場所
滿堂紅國際餐飲股份有限公司,96750466,台北市信義區臺北市信義區松隆路73巷2號,A-196750466-00003-4,餐飲場所
侖典國際餐飲有限公司,96766875,台北市信義區菸廠路88號B1,A-196766875-00001-3,餐飲場所
廣程餐飲股份有限公司,96773545,台北市信義區莊敬路407號1樓,A-196773545-00002-6,餐飲場所
揪起來娛樂股份有限公司,96776352,台北市信義區松壽路11號,A-196776352-00001-4,餐飲場所
滿滿荷包餐飲有限公司,96778485,台北市信義區嘉興街8號,A-196778485-00001-3,餐飲場所
阮大娘滷味坊,37808548,台北市信義區市府路1號B2,A-200034751-00006-5,餐飲場所
大方豆花店,38530021,台北市信義區莊敬路378號1樓,A-200037601-00001-7,餐飲場所
立泰小吃店,10308598,台北市信義區和平東路3段363號1樓,A-200040636-00001-9,餐飲場所
尼爾森概念生活有限公司,,台北市信義區莊敬路391巷11弄3號,A-200042474-00001-1,餐飲場所
林家牛肉麵,10303989,台北市信義區吳興街281巷9號,A-200042558-00001-4,餐飲場所
黃記美味燒臘店,10368119,台北市信義區信義路六段108號,A-200042767-00001-6,餐飲場所
蕎捌涼麵坊,,台北市信義區永吉路419號1樓,A-202323450-00001-9,餐飲場所
文創飲食亭,,台北市信義區忠孝東路4段553巷16弄1之1號1樓,A-202323500-00001-5,餐飲場所
津川屋,72981919,台北市信義區中坡南路26號1樓,A-202323503-00001-8,餐飲場所
喫山曉餐廳,88365623,台北市信義區吳興街281巷15號1樓,A-202323903-00001-2,餐飲場所
興亞鐵板燒店,81747838,台北市信義區信義路6段98號1樓,A-202324048-00001-3,餐飲場所
小安狗掌燒,00515411,台北市信義區松山路１１號地下１樓商業空間Ｇ２－１號,A-202324128-00001-2,餐飲場所
向鑫力有限公司,,台北市信義區松壽路12號(1F-Y-1),A-202324506-00001-2,餐飲場所
歐麥雞排店,88202234,台北市信義區松山路541巷3號1樓,A-202324656-00001-8,餐飲場所
韓妞妞韓式烤肉飯,,台北市信義區忠孝東路5段372巷27弄77之2號1樓,A-222256332-00001-5,餐飲場所
柒玖甜舖商行,75140502,台北市信義區忠孝東路4段553巷22弄53號1樓,A-222256412-00001-4,餐飲場所
婕華食品行,88159829,台北市信義區松山路109號1樓及地下1層,A-222256503-00001-5,餐飲場所
黃家𩵚魠魚焿,25627120,台北市信義區中坡南路138、140號,A-222256565-00001-3,餐飲場所
雙印食品有限公司,12657728,台北市信義區松高路19號6樓,A-252256729-00002-9,餐飲場所
阿嬤的米粉湯,76385933,台北市信義區林口街30號1樓,A-252256811-00001-0,餐飲場所
新四海豆漿,,台北市信義區吳興街156巷17號,A-278957439-00001-2,餐飲場所
豬豬鬆餅早午餐,42380930,台北市信義區福德街34號一樓,A-278957609-00001-1,餐飲場所
豬豬鬆餅早午餐,42380930,台北市信義區大仁里福德街３４號１樓,A-278957609-00002-2,餐飲場所
貴妃商行,,台北市信義區松仁路58號4樓,A-278957706-00001-9,餐飲場所
南台虱目魚之家,88158265,台北市信義區吳興街249號,A-278958071-00001-5,餐飲場所
松隆滷肉飯,26358622,台北市信義區松隆路72號,A-278958303-00001-3,餐飲場所
滷臭味甘,,台北市信義區松山路541巷15號,F-200150474-00001-6,餐飲場所
激丼食堂,,台北市信義區基隆路1段350號1樓之31,F-200233957-00001-4,餐飲場所
食昌企業股份有限公司,16794266,台北市信義區松壽路9號7F,A-116794266-00006-5,餐飲場所
馥餘實業股份有限公司,16852172,台北市信義區信義路5段6號,A-116852172-00016-7,餐飲場所
馥餘實業股份有限公司,16852172,台北市信義區忠孝東路五段526號,A-116852172-00040-4,餐飲場所
葉味香企業社,18408439,台北市信義區市府路45號B1,A-118408439-00001-6,餐飲場所
天仁茶業股份有限公司,18559415,台北市信義區菸廠路88號B1,A-118559415-00231-2,餐飲場所
天仁茶業股份有限公司,18559415,台北市信義區松壽路12號1樓,A-118559415-00249-1,餐飲場所
天仁茶業股份有限公司,18559415,台北市信義區松高路12號B2,A-118559415-00261-5,餐飲場所
饗御股份有限公司,89186113,台北市信義區基隆路1段147巷21號1樓,A-202290376-00001-9,餐飲場所
饗御股份有限公司,89186113,台北市信義區松智路17號B1,A-202290376-00002-0,餐飲場所
食席美食館,,台北市信義區和平東路3段253號,A-202290378-00001-1,餐飲場所
普羅商行,93133862,台北市信義區莊敬路320號,A-202290558-00001-1,餐飲場所
越卷越好美食坊,93202678,台北市信義區虎林街120巷154號1樓,A-202290738-00001-1,餐飲場所
就是幸福咖啡坊,26219137,台北市信義區忠孝東路4段553巷6弄8之1號,A-202290807-00001-8,餐飲場所
外星人捲餅舖,26344281,台北市信義區虎林街227號1樓,A-202291329-00001-8,餐飲場所
飴品商行,88357150,台北市信義區吳興街168之1號1樓,A-202308083-00001-4,餐飲場所
盛安小吃店,93202797,台北市信義區忠孝東路四段559巷16弄15號,A-202308117-00001-2,餐飲場所
晨廣有限公司,94105766,台北市信義區松高路11號,A-202308257-00001-7,餐飲場所
廷驛企業社,00553723,台北市信義區和平東路3段329號1樓,A-202308692-00001-0,餐飲場所
桑德奕餐館,93183932,台北市信義區松山路464號1樓,A-202309182-00001-5,餐飲場所
王侯企業社,93185988,台北市信義區林口街74號1樓,A-202309298-00001-3,餐飲場所
禾子小吃店,00606622,台北市信義區永吉路30巷158弄1號,A-202310394-00001-2,餐飲場所
瑪西所有餐飲有限公司一零一分公司,60484861,台北市信義區吳興街345號1樓,A-202318608-00001-8,餐飲場所
韓一村小吃店,31855852,台北市信義區莊敬路430號,A-202318654-00001-9,餐飲場所
六段炒飯,,台北市信義區信義路6段122號,A-202319413-00001-3,餐飲場所
豪佳米粉湯,00582522,台北市信義區中坡南路144號右側,A-202320146-00001-8,餐飲場所
巢飯小吃店,88197773,台北市信義區新仁里基隆路一段１９０巷５號,A-202320656-00001-4,餐飲場所
咿啵喲鬆餅店,91184816,台北市信義區松壽路11號B2,A-202320694-00001-6,餐飲場所
佳香滷味小舖,38579608,台北市信義區吳興街136號1樓,A-202321220-00001-2,餐飲場所
永肆商行,99612946,台北市信義區虎林街132巷16號1樓,A-202321399-00001-9,餐飲場所
竹村食品有限公司,13122717,台北市信義區松仁路253巷1弄2號1樓,A-278961495-00001-9,餐飲場所
泰緬小館,,台北市信義區忠孝東路五段236巷22號,A-278961983-00001-1,餐飲場所
逸先堂自助餐坊,,台北市信義區逸仙路50巷26號1樓,A-278962077-00001-6,餐飲場所
早點見面早餐店,88148062,台北市信義區吳興街156巷25弄1號1樓,A-278962386-00001-9,餐飲場所
南部黃𩵚魠魚焿,72962568,台北市信義區吳興街２６９巷２６號１樓,A-278962988-00001-7,餐飲場所
捌豆冰品店,88369472,台北市信義區信安街145號,A-278963024-00001-9,餐飲場所
劉記溫體牛商行,93151811,台北市信義區大道路67號,A-278966795-00001-7,餐飲場所
台北水餃王,88240125,台北市信義區景新里莊敬路３２５巷１９號１樓,A-278966859-00001-8,餐飲場所
阿鵝餐坊,88384207,台北市信義區吳興街156巷7弄6號,A-278966887-00001-9,餐飲場所
泰緬廚房,,台北市信義區忠孝東路五段236巷26號,A-299998644-00001-8,餐飲場所
鱻聚霸生猛海鮮,88089063,台北市信義區永吉路179號1樓,A-299998792-00001-2,餐飲場所
蘭香排骨飯館,48583378,台北市信義區吳興街485號,A-200125321-00001-4,餐飲場所
一耀食坊,,台北市信義區松仁路163號3樓,A-200125407-00001-9,餐飲場所
唯餉咖哩食堂,,台北市信義區吳興街184巷10號,A-200125495-00001-6,餐飲場所
唯餉咖哩食堂,,台北市信義區吳興街184巷10號,A-200125496-00001-7,餐飲場所
樂福餐館,42402907,台北市信義區吳興街286號,A-200125522-00001-7,餐飲場所
義麵屋,98885031,台北市信義區吳興街269巷16號,A-200125559-00001-7,餐飲場所
東昇池上便當店,48935795,台北市信義區吳興街281巷17號,A-200125671-00001-2,餐飲場所
津香小吃店,,台北市信義區吳興街121號,A-200125703-00001-8,餐飲場所
維宇小吃店,25579838,台北市信義區莊敬路406號1樓,A-200126058-00001-2,餐飲場所
糧心廚房,,台北市信義區光復南路419巷10號(糧心廚房),A-200126104-00001-4,餐飲場所
川揚友梅小吃館,20952998,台北市信義區莊敬路３３３號,A-200126144-00001-8,餐飲場所
香都小吃店,81650094,台北市信義區忠孝東路5段743巷9號1樓,A-200126461-00001-0,餐飲場所
滷先覺小吃店,,台北市信義區莊敬路420之1號,A-200143770-00001-2,餐飲場所
提摩手作坊,42301577,台北市信義區四育里虎林街３８―４號,A-200143773-00001-5,餐飲場所
傲翔中泰料理店,,台北市信義區信安街127號1樓,A-200143915-00001-3,餐飲場所
果樹媽媽食品有限公司,82961130,台北市信義區忠孝東路5段8號B2,A-200144062-00001-7,餐飲場所
果樹媽媽食品有限公司,82961130,台北市信義區菸廠路88號,A-200144062-00003-9,餐飲場所
果樹媽媽食品有限公司,82961130,台北市信義區松仁路58號4樓,A-200144062-00010-7,餐飲場所
果樹媽媽食品有限公司,82961130,台北市信義區松高路11號B2,A-200144062-00011-8,餐飲場所
三重現做赤肉羹,,台北市信義區崇德街111號,A-200144139-00001-2,餐飲場所
牛魔王有限公司,54352369,台北市信義區松高路12號B2,A-200144237-00004-4,餐飲場所
帕拉商行,,台北市信義區基隆路一段147巷5弄46號,A-200144345-00001-1,餐飲場所
多倫斯早午餐,,台北市信義區虎林街132巷88號A室,A-200144514-00001-9,餐飲場所
川霸子麻辣燙,,台北市信義區吳興街161號,A-200144523-00001-9,餐飲場所
翠味軒滇緬小舘,,台北市信義區吳興街112號,A-200144677-00001-9,餐飲場所
涵饌堂,,台北市信義區信義路6段102號,A-200144910-00001-9,餐飲場所
涵饌堂,,台北市信義區信義路6段102號,A-200144911-00001-0,餐飲場所
鑫營雞肉本舖,75921823,台北市信義區松山路145號,A-200163213-00001-6,餐飲場所
田豈有限公司台北北醫分公司,96799593,台北市信義區吳興街253號1樓,A-200193444-00001-5,餐飲場所
久榮羊肉,,台北市信義區松山路541巷5號1樓,A-200193449-00001-0,餐飲場所
福客鹹酥雞(原啼款雞 信義店),,台北市信義區林口街41號,A-200193473-00001-7,餐飲場所
澳森小吃店,26215131,台北市信義區基隆路1段190巷11號,A-200193568-00001-2,餐飲場所
明峯行,25594248,台北市信義區永吉路30巷26號,A-200193570-00001-5,餐飲場所
丁記麵館,21752701,台北市信義區虎林街８２巷５８號,A-200193612-00001-2,餐飲場所
四川特色滷味,42552742,台北市信義區永吉路30巷83弄15號1樓,A-200193631-00001-3,餐飲場所
四川特色滷味,42552742,台北市信義區松隆路62號1樓,A-200193631-00002-4,餐飲場所
錡品企業社,88145635,台北市信義區虎林街161號1樓,A-200193684-00001-1,餐飲場所
極品鹽水雞,,台北市信義區松山路515巷22號,A-200193843-00001-8,餐飲場所
古早風炭燒豆花,,台北市信義區松山路540巷3弄5號1樓,A-200193873-00001-1,餐飲場所
張家小麵,88391636,台北市信義區忠孝東路5段423巷5弄3號1樓,A-200193881-00001-0,餐飲場所
坦克風格咖啡館,,台北市信義區忠孝東路4段553巷46弄14號1樓,A-200193909-00001-1,餐飲場所
禾月居小吃店,38472964,台北市信義區忠孝東路4段553巷6弄14號,A-200193923-00001-7,餐飲場所
金鵝肉小吃店,48960787,台北市信義區松德路62號,A-200193947-00001-3,餐飲場所
洛克狗兒商行,75769496,台北市信義區光復南路415巷62號,A-200193958-00001-5,餐飲場所
辣八巷食舖,76373325,台北市信義區吳興街八巷3號,A-200193992-00001-3,餐飲場所
三粒小吃店,29246290,台北市信義區松信路149號,A-200193994-00001-5,餐飲場所
冠捷-脆皮黃金肉圓(信義店),,台北市信義區林口街4-2號,A-202262462-00001-4,餐飲場所
六本木極上無水咖喱 信義松仁店,,台北市信義區松仁路289號2樓,A-202262580-00001-5,餐飲場所
圩村日式丼飯,,台北市信義區忠孝東路五段492巷12號,A-202262752-00001-6,餐飲場所
酷嗑斯美式炸雞 永吉店,,台北市信義區永吉路429號,A-202262852-00001-7,餐飲場所
意華行,48998989,台北市信義區虎林街168號,A-202262963-00001-0,餐飲場所
YONGBO deli.,,台北市信義區福德街53號,A-202262994-00001-4,餐飲場所
湘容小吃店,17754158,台北市信義區忠孝東路4段559巷16弄6號1樓,A-202263014-00001-8,餐飲場所
Uber Eats 申請食安用,,台北市信義區虎林街60巷2號,A-202263092-00001-4,餐飲場所
巧仙企業社,,台北市信義區吳興街33號1樓,A-202263190-00001-3,餐飲場所
暖居商行,75351111,台北市信義區基隆路2段51號,A-202263235-00001-3,餐飲場所
灶家小吃店,88302254,台北市信義區信義路6段112號,A-202263736-00001-9,餐飲場所
